0,P Amarnath,10.727272727272727,33.71428571428571
0,R Bhatia,7.426470588235294,28.45070422535211
0,SD Chitnis,10.0,30.
0,AB Dinda,8.213153724247226,30.04347826086956
0,SC Ganguly,7.891304347826087,36.
0,MS Gony,8.695945945945946,34.7837837837837
0,RA Jadeja,7.828803498906591,30.560975609756
0,ST Jayasuriya,7.959183673469388,30.
0,Joginder Sharma,9.882075471698114,34.91666666666666
0,JH Kallis,7.90144727773949,35.27692307692307
0,P Kumar,7.747855100095329,36.1222222222222
0,GD McGrath,6.611111111111111,29.7
0,BAW Mendis,7.125,35.62
0,Mohammad Hafeez,6.8,34.
0,AM Nayar,8.451443569553806,35.7777777777777
0,A Nel,10.333333333333334,31.
0,M Ntini,6.914285714285715,34.5714285714285
0,IK Pathan,7.802650957290132,33.112
0,YK Pathan,7.4056353003721425,33.9756097560975
0,RR Raje,9.20704845814978,34.83333333333333
0,PJ Sangwan,8.797564687975646,33.0285714285714
0,RG Sharma,7.971014492753623,29.33333333333333
0,LR Shukla,8.563218390804597,29.
0,DR Smith,9.050279329608939,31.15384615384615
0,S Sreesanth,8.178082191780822,29.8
0,SB Styris,7.666666666666667,34.
0,A Symonds,7.702857142857143,33.
0,SK Trivedi,7.609912070343725,29.2923076923076
0,DL Vettori,6.819239720713731,31.39285714285714
0,Yuvraj Singh,7.396491228070175,29.2777777777777
0,Anureet Singh,9.021739130434781,34.176470588235
0,KP Appanna,7.944444444444445,31.7777777777777
0,J Botha,6.932409012131715,32.
0,JP Duminy,7.281021897810219,34.6956521739130
0,FH Edwards,6.637931034482759,30.
0,MC Henriques,8.394062078272606,32.7368421052631
0,SB Jakati,8.038781163434903,30.87234042553191
0,Jaskaran Singh,10.058823529411764,28.
0,Y Nagar,11.363636363636363,31.2
0,C Nanda,7.125,28.
0,KP Pietersen,7.413793103448276,30.71428571428571
0,AM Salvi,8.0,28.57142857142857
0,SS Sarkar,8.292682926829269,34.
0,Shoaib Ahmed,8.941176470588236,30.
0,TL Suman,7.88,32.83333333333333
0,PC Valthaty,8.167330677290837,29.28571428571428
0,STR Binny,7.566666666666666,32.4285714285714
0,Bipul Sharma,8.101983002832862,33.6470588235294
0,AG Murtaza,7.113636363636363,34.7777777777777
0,NLTC Perera,8.773747841105353,32.77419354838709
0,KA Pollard,8.90790135883241,31.60714285714285
0,SJ Srivastava,9.382978723404255,31.
0,J Theron,8.13888888888889,32.5555555555555
0,A Uniyal,11.0,33.
0,UT Yadav,8.41205717837166,29.74725274725274
0,VR Aaron,8.707142857142857,32.07894736842105
0,BA Bhatt,8.135245901639344,33.08333333333333
0,DT Christian,7.905405405405405,31.
0,JP Faulkner,8.702887909936369,30.13559322033898
0,S Nadeem,7.110512129380054,35.64864864864864
0,J Syed Mohammad,8.84375,35.37
0,AC Thomas,7.762906309751434,29.
0,Ankit Sharma,7.304492512479201,36.58333333333333
0,MJ Clarke,6.090909090909091,33.
0,M de Lange,9.38888888888889,33.
0,HV Patel,8.555066079295154,28.55882352941176
0,V Pratap Singh,8.705882352941176,29.
0,AD Russell,8.557784145176695,28.90322580645161
0,MN Samuels,8.022598870056498,31.55555555555555
0,S Badree,7.4186046511627906,29.
0,JJ Bumrah,8.117033603707995,30.45652173913043
0,R Dhawan,7.8817733990147785,35.5555555555555
0,BMAJ Mendis,7.2,36.
0,IC Pandey,7.675324675324675,32.83333333333333
0,AS Rajpoot,8.275862068965518,30.
0,DJG Sammy,8.928571428571427,31.81818181818181
0,PV Tambe,7.754545454545455,30.46428571428571
0,PJ Cummins,8.302828618968386,29.35294117647058
0,BCJ Cutting,8.50909090909091,33.4285714285714
0,K Santokie,11.25,30.
0,LMP Simmons,11.333333333333334,34.
0,TA Boult,8.846846846846846,32.73333333333333
0,BB Sran,8.784530386740332,34.0714285714285
0,SN Thakur,8.588807785888077,29.41666666666666
0,M Ashwin,8.515901060070671,34.4285714285714
0,CR Brathwaite,8.797250859106528,32.
0,KH Pandya,7.1589310829817165,31.812
0,MP Stoinis,9.12912912912913,30.
0,RD Chahar,8.285714285714286,29.
0,A Choudhary,8.727272727272727,28.
0,C de Grandhomme,8.4375,33.7
0,LH Ferguson,7.153846153846154,31.
0,TS Mills,8.742857142857142,30.
0,Mohammad Nabi,5.2727272727272725,29.
0,K Rabada,8.867924528301888,31.33333333333333
0,B Stanlake,8.75,35.
1,S Anirudha,0,
1,J Arunkumar,0,
1,SA Asnodkar,0,
1,S Badrinath,0,
1,MV Boucher,0,
1,S Chanderpaul,0,
1,A Chopra,0,
1,DB Das,0,
1,H Das,0,
1,AB de Villiers,0,
1,P Dharmani,0,
1,MS Dhoni,0,
1,R Dravid,0,
1,SP Fleming,0,
1,G Gambhir,0,
1,HH Gibbs,0,
1,AC Gilchrist,0.0,0.
1,SP Goswami,0,
1,ML Hayden,0,
1,MEK Hussey,0,
1,W Jaffer,0,
1,DPMD Jayawardene,0,
1,M Kaif,0,
1,Kamran Akmal,0,
1,KD Karthik,0,
1,SM Katich,0,
1,U Kaul,0,
1,T Kohli,0,
1,VVS Laxman,0,
1,DS Lehmann,0,
1,BB McCullum,0,
1,SE Marsh,0,
1,Misbah-ul-Haq,0,
1,A Mukund,0,
1,MK Pandey,0,
1,NK Patel,0,
1,PA Patel,0,
1,DT Patil,0,
1,RV Pawar,0,
1,LA Pomersbach,0,
1,RT Ponting,0,
1,M Rawat,0,
1,L Ronchi,0,
1,WP Saha,0,
1,Salman Butt,0,
1,KC Sangakkara,0,
1,RR Sarwan,0,
1,PR Shah,0,
1,GC Smith,0,
